date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:31:32	178915/178915	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Oct%202018%2009:25:01%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html	(from )
13:31:33	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2015%20Oct%202018%2006:29:31%20GMT	https://d29u17ylf1ylz9.cloudfront.net/robots.txt		(from )
13:31:33	1150/1150	---M--	200	added ('OK')	application/octet-stream	etag:%229c9a750812bab056b475fb9cc078f51e%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/favicon.ico	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/favicon.ico	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:31:33	140942/140942	---MCZ	200	added ('OK')	text/css	date:Sun,%2014%20Oct%202018%2009:26:30%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/vendor/bootstrap.min.css	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/vendor/bootstrap.min.css	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:31:33	42777/42777	---MCZ	200	added ('OK')	text/css	date:Sun,%2014%20Oct%202018%2009:26:30%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/vendor/font-awesome.css	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/vendor/font-awesome.css	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:31:34	123743/123743	---MCZ	200	added ('OK')	text/css	date:Sun,%2014%20Oct%202018%2009:25:35%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/plugins.css	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/plugins.css	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:31:34	111953/111953	---MCZ	200	added ('OK')	text/css	date:Sun,%2014%20Oct%202018%2009:25:34%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/helper.min.css	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/helper.min.css	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:31:34	121005/121005	---MCZ	200	added ('OK')	text/css	date:Sun,%2014%20Oct%202018%2009:25:37%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/style.css	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/style.css	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:31:34	15518/15518	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2014%20Oct%202018%2009:26:37%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/js/vendor/modernizr-2.8.3.min.js	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/js/vendor/modernizr-2.8.3.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:31:34	56096/56096	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Oct%202018%2009:25:03%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/my-account.html	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/my-account.html	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:31:35	45758/45758	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Oct%202018%2009:25:11%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/wishlist.html	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/wishlist.html	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:31:35	46129/46129	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Oct%202018%2009:25:02%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/login-register.html	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/login-register.html	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:31:35	148504/148504	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Oct%202018%2009:24:59%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index.html	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index.html	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:31:35	4685/4685	---M--	200	added ('OK')	image/png	etag:%224e64a5cdadac38c0193271eb7518c59e%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/logo.png	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/logo.png	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:31:35	1700/1700	---M--	200	added ('OK')	image/png	etag:%220c26deeedec23328497fecff304aa85b%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/icons/icon-search.png	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/icons/icon-search.png	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:31:36	55185/55185	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Oct%202018%2009:25:11%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/single-product.html	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/single-product.html	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
